,Date,Mode,Unemployment,WTI,AutoSales,RE,UPT,CPI,CPIcn,CPIcu,Season,population,pubRate
0,2004-11-01,Intra State Bus,0.054000000000000006,48.469,17.362,55.2000007629394,221565300,191.7,137.6,137.7,Fall,2943370000.0,0.07527606111362146
1,2004-11-01,Intra State Ferry,0.054000000000000006,48.469,17.362,55.2000007629394,2106044,191.7,137.6,137.7,Fall,2943370000.0,0.0007155213241964143
2,2004-11-01,Intra State Other,0.05400000000000001,48.469,17.362,55.2000007629394,2740085,191.69999999999996,137.6,137.7,Fall,2943370000.0,0.0009309346089686312
3,2004-11-01,Intra State Rail,0.054000000000000006,48.469,17.362,55.200000762939396,36583216,191.7,137.6,137.7,Fall,2943370000.0,0.012429023873994775
4,2004-11-01,Multi State Bus,0.054000000000000006,48.469,17.362,55.2000007629394,194010818,191.7,137.6,137.7,Fall,2943370000.0,0.06591451907167635
5,2004-11-01,Multi State Ferry,0.054000000000000006,48.469,17.362,55.20000076293941,1959608,191.7,137.6,137.7,Fall,2943370000.0,0.0006657701885933471
6,2004-11-01,Multi State Other,0.05400000000000001,48.469,17.362,55.2000007629394,32705617,191.69999999999996,137.6,137.7,Fall,2943370000.0,0.011111622731766649
7,2004-11-01,Multi State Rail,0.054000000000000006,48.469,17.362,55.2000007629394,255825549,191.7,137.6,137.7,Fall,2943370000.0,0.08691586480802617
8,2004-12-01,Intra State Bus,0.054000000000000006,43.1495238095238,18.102,56.5499992370605,215236106,191.7,138.1,138.4,Winter,2945610000.0,0.0730701301258483
9,2004-12-01,Intra State Ferry,0.054000000000000006,43.1495238095238,18.102,56.5499992370605,2191848,191.7,138.1,138.4,Winter,2945610000.0,0.0007441066536303176
10,2004-12-01,Intra State Other,0.05400000000000001,43.1495238095238,18.102,56.5499992370605,2631544,191.69999999999996,138.1,138.4,Winter,2945610000.0,0.0008933782815783488
11,2004-12-01,Intra State Rail,0.054000000000000006,43.1495238095238,18.102,56.54999923706049,36666957,191.7,138.1,138.4,Winter,2945610000.0,0.01244800126289631
12,2004-12-01,Multi State Bus,0.054000000000000006,43.1495238095238,18.102,56.5499992370605,202196972,191.7,138.1,138.4,Winter,2945610000.0,0.06864349727221186
13,2004-12-01,Multi State Ferry,0.054000000000000006,43.1495238095238,18.102,56.549999237060504,1780578,191.7,138.1,138.4,Winter,2945610000.0,0.000604485318830395
14,2004-12-01,Multi State Other,0.05400000000000001,43.1495238095238,18.102,56.5499992370605,32755716,191.69999999999996,138.1,138.4,Winter,2945610000.0,0.01112018087934248
15,2004-12-01,Multi State Rail,0.054000000000000006,43.14952380952381,18.102,56.5499992370605,256277330,191.7,138.1,138.4,Winter,2945610000.0,0.08700314366124504
16,2005-01-01,Intra State Bus,0.053,46.836999999999996,16.889,51.70999908447259,219887698,191.6,138.5,138.6,Winter,2947680000.0,0.07459686872387776
17,2005-01-01,Intra State Ferry,0.05299999999999999,46.837,16.889,51.70999908447261,1917503,191.59999999999997,138.5,138.6,Winter,2947680000.0,0.0006505126065244532
18,2005-01-01,Intra State Other,0.053,46.83700000000001,16.889,51.7099990844726,2658361,191.6,138.5,138.6,Winter,2947680000.0,0.0009018485724366282
19,2005-01-01,Intra State Rail,0.053,46.837,16.889,51.7099990844726,36128715,191.6,138.5,138.6,Winter,2947680000.0,0.012256661170819085
20,2005-01-01,Multi State Bus,0.053,46.837,16.889,51.7099990844726,185491700,191.6,138.5,138.6,Winter,2947680000.0,0.06292803153666612
21,2005-01-01,Multi State Ferry,0.053,46.837,16.889,51.7099990844726,1610109,191.6,138.5,138.6,Winter,2947680000.0,0.0005462292379091353
22,2005-01-01,Multi State Other,0.053,46.83700000000001,16.889,51.7099990844726,31420385,191.6,138.5,138.6,Winter,2947680000.0,0.010659360921131195
23,2005-01-01,Multi State Rail,0.053,46.837,16.889,51.7099990844726,241149033,191.6,138.5,138.6,Winter,2947680000.0,0.08180977344894969
24,2005-02-01,Intra State Bus,0.054000000000000006,48.148947368421,16.886,53.349998474121,214680012,192.4,138.6,138.4,Winter,2949550000.0,0.07278398806597616
25,2005-02-01,Intra State Ferry,0.054000000000000006,48.14894736842099,16.886,53.349998474120994,1928611,192.40000000000003,138.6,138.4,Winter,2949550000.0,0.0006538661829770643
26,2005-02-01,Intra State Other,0.05400000000000001,48.148947368421,16.886,53.349998474121,2567955,192.4,138.6,138.4,Winter,2949550000.0,0.0008706260276991405
27,2005-02-01,Intra State Rail,0.054000000000000006,48.148947368421,16.886,53.349998474120994,35433992,192.4,138.6,138.4,Winter,2949550000.0,0.012013355257581664
28,2005-02-01,Multi State Bus,0.054000000000000006,48.148947368421,16.886,53.349998474121,177254360,192.4,138.6,138.4,Winter,2949550000.0,0.06009539082232883
29,2005-02-01,Multi State Ferry,0.054000000000000006,48.148947368421,16.886,53.349998474121,1564311,192.4,138.6,138.4,Winter,2949550000.0,0.0005303558169890322
30,2005-02-01,Multi State Other,0.05400000000000001,48.148947368421,16.886,53.349998474121,30126362,192.4,138.6,138.4,Winter,2949550000.0,0.01021388415181977
31,2005-02-01,Multi State Rail,0.054000000000000006,48.148947368421,16.886,53.349998474121,236756719,192.4,138.6,138.4,Winter,2949550000.0,0.08026875930226644
32,2005-03-01,Intra State Bus,0.052000000000000005,54.1868181818181,17.413,51.8199996948242,241516325,193.1,138.3,138.3,Spring,2951490000.0,0.08182861029513906
33,2005-03-01,Intra State Ferry,0.05200000000000001,54.1868181818181,17.413,51.819999694824205,2248440,193.09999999999997,138.3,138.3,Spring,2951490000.0,0.0007617982781578118
34,2005-03-01,Intra State Other,0.052000000000000005,54.1868181818181,17.413,51.8199996948242,3040352,193.1,138.3,138.3,Spring,2951490000.0,0.0010301075050228867
35,2005-03-01,Intra State Rail,0.052000000000000005,54.18681818181809,17.413,51.8199996948242,40344499,193.1,138.3,138.3,Spring,2951490000.0,0.013669197252912935
36,2005-03-01,Multi State Bus,0.052000000000000005,54.186818181818104,17.413,51.8199996948242,222186229,193.1,138.3,138.3,Spring,2951490000.0,0.07527934331473256
37,2005-03-01,Multi State Ferry,0.052000000000000005,54.186818181818104,17.413,51.8199996948242,2031914,193.1,138.3,138.3,Spring,2951490000.0,0.0006884366879101742
38,2005-03-01,Multi State Other,0.052000000000000005,54.1868181818181,17.413,51.8199996948242,33570769,193.1,138.3,138.3,Spring,2951490000.0,0.011374176771732244
39,2005-03-01,Multi State Rail,0.052000000000000005,54.18681818181809,17.413,51.8199996948242,272523861,193.1,138.3,138.3,Spring,2951490000.0,0.09233433316731549
40,2005-04-01,Intra State Bus,0.052000000000000005,52.9790476190476,17.756,54.81000137329101,235159851,193.7,138.3,138.4,Spring,2953590000.0,0.079618312291144
41,2005-04-01,Intra State Ferry,0.05200000000000001,52.9790476190476,17.756,54.810001373291,2276837,193.7,138.3,138.4,Spring,2953590000.0,0.0007708710416814791
42,2005-04-01,Intra State Other,0.052000000000000005,52.9790476190476,17.756,54.810001373290994,2921783,193.69999999999996,138.3,138.4,Spring,2953590000.0,0.0009892310713403012
43,2005-04-01,Intra State Rail,0.052000000000000005,52.97904761904759,17.756,54.810001373291,38520582,193.7,138.3,138.4,Spring,2953590000.0,0.013041953013112857
44,2005-04-01,Multi State Bus,0.052000000000000005,52.9790476190476,17.756,54.810001373291,198181792,193.7,138.3,138.4,Spring,2953590000.0,0.06709861287450188
45,2005-04-01,Multi State Ferry,0.052000000000000005,52.97904761904759,17.756,54.810001373291,1941694,193.7,138.3,138.4,Spring,2953590000.0,0.0006574013319384207
46,2005-04-01,Multi State Other,0.052000000000000005,52.9790476190476,17.756,54.810001373290994,32367314,193.69999999999996,138.3,138.4,Spring,2953590000.0,0.01095863474619023
47,2005-04-01,Multi State Rail,0.052000000000000005,52.9790476190476,17.756,54.810001373291,260977358,193.7,138.3,138.4,Spring,2953590000.0,0.0883593721538873
48,2005-05-01,Intra State Bus,0.051,49.83380952380949,17.414,56.7400016784668,227112187,193.6,138.7,138.8,Spring,2955820000.0,0.0768355945219939
49,2005-05-01,Intra State Ferry,0.051,49.8338095238095,17.414,56.7400016784668,2445636,193.59999999999997,138.7,138.8,Spring,2955820000.0,0.000827396796827953
50,2005-05-01,Intra State Other,0.051,49.8338095238095,17.414,56.7400016784668,2904712,193.6,138.7,138.8,Spring,2955820000.0,0.0009827093666055443
51,2005-05-01,Intra State Rail,0.051,49.8338095238095,17.414,56.7400016784668,38165470,193.6,138.7,138.8,Spring,2955820000.0,0.012911973665514139
52,2005-05-01,Multi State Bus,0.051,49.8338095238095,17.414,56.7400016784668,215653786,193.6,138.7,138.8,Spring,2955820000.0,0.07295903877773342
53,2005-05-01,Multi State Ferry,0.051,49.8338095238095,17.414,56.7400016784668,1762834,193.6,138.7,138.8,Spring,2955820000.0,0.000596394232395748
54,2005-05-01,Multi State Other,0.051,49.8338095238095,17.414,56.7400016784668,33116699,193.6,138.7,138.8,Spring,2955820000.0,0.011203895704068583
55,2005-05-01,Multi State Rail,0.051,49.8338095238095,17.414,56.7400016784668,267897431,193.6,138.7,138.8,Spring,2955820000.0,0.0906338785852995
56,2005-06-01,Intra State Bus,0.05,56.3522727272727,18.482,58.7000007629394,221559011,193.7,138.6,139.3,Summer,2958240000.0,0.07489554971875169
57,2005-06-01,Intra State Ferry,0.05,56.3522727272727,18.482,58.7000007629394,2595117,193.7,138.6,139.3,Summer,2958240000.0,0.0008772503245172806
58,2005-06-01,Intra State Other,0.05,56.3522727272727,18.482,58.7000007629394,2936590,193.69999999999996,138.6,139.3,Summer,2958240000.0,0.0009926814592460381
59,2005-06-01,Intra State Rail,0.05,56.35227272727269,18.482,58.700000762939396,39407669,193.7,138.6,139.3,Summer,2958240000.0,0.013321322475525988
60,2005-06-01,Multi State Bus,0.05,56.3522727272727,18.482,58.7000007629394,191943579,193.7,138.6,139.3,Summer,2958240000.0,0.06488438361999027
61,2005-06-01,Multi State Ferry,0.05,56.352272727272705,18.482,58.70000076293941,2007516,193.7,138.6,139.3,Summer,2958240000.0,0.0006786183676780788
62,2005-06-01,Multi State Other,0.05,56.3522727272727,18.482,58.7000007629394,33719411,193.69999999999996,138.6,139.3,Summer,2958240000.0,0.011398470374276597
63,2005-06-01,Multi State Rail,0.05,56.3522727272727,18.482,58.7000007629394,270021407,193.7,138.6,139.3,Summer,2958240000.0,0.09127772155065174
64,2005-07-01,Intra State Bus,0.05,58.9955,21.135,62.88999938964841,213051399,194.9,137.3,139.9,Summer,2960770000.0,0.0719581051550779
65,2005-07-01,Intra State Ferry,0.05,58.9955,21.134999999999998,62.8899993896484,3093048,194.90000000000003,137.3,139.9,Summer,2960770000.0,0.0010446768914843098
66,2005-07-01,Intra State Other,0.05,58.9955,21.135,62.8899993896484,2776560,194.9,137.3,139.9,Summer,2960770000.0,0.0009377830766996423
67,2005-07-01,Intra State Rail,0.05,58.99550000000001,21.135,62.8899993896484,39149598,194.9,137.3,139.9,Summer,2960770000.0,0.013222775831962632
68,2005-07-01,Multi State Bus,0.05,58.99550000000001,21.135,62.8899993896484,198858060,194.9,137.3,139.9,Summer,2960770000.0,0.0671643052314094
69,2005-07-01,Multi State Ferry,0.05,58.99550000000001,21.135,62.8899993896484,2184029,194.9,137.3,139.9,Summer,2960770000.0,0.0007376557449582372
70,2005-07-01,Multi State Other,0.05,58.9955,21.135,62.8899993896484,32675739,194.9,137.3,139.9,Summer,2960770000.0,0.011036230102304468
71,2005-07-01,Multi State Rail,0.05,58.9955,21.135,62.8899993896484,251730718,194.9,137.3,139.9,Summer,2960770000.0,0.085022044265512
72,2005-08-01,Intra State Bus,0.049,64.9852173913043,17.418,60.3400001525878,232863787,196.1,136.5,140.1,Summer,2963380000.0,0.07858046791164143
73,2005-08-01,Intra State Ferry,0.049,64.9852173913043,17.418,60.34000015258779,3073039,196.09999999999997,136.5,140.1,Summer,2963380000.0,0.0010370047040878995
74,2005-08-01,Intra State Other,0.049,64.9852173913043,17.418,60.3400001525878,3108294,196.1,136.5,140.1,Summer,2963380000.0,0.0010489015921009118
75,2005-08-01,Intra State Rail,0.049,64.9852173913043,17.418,60.34000015258779,41068671,196.09999999999997,136.5,140.1,Summer,2963380000.0,0.013858725846837058
76,2005-08-01,Multi State Bus,0.049,64.9852173913043,17.418,60.3400001525878,196620108,196.1,136.5,140.1,Summer,2963380000.0,0.06634994769486195
77,2005-08-01,Multi State Ferry,0.049,64.9852173913043,17.418,60.3400001525878,2256025,196.1,136.5,140.1,Summer,2963380000.0,0.0007613012843442285
78,2005-08-01,Multi State Other,0.049,64.9852173913043,17.418,60.3400001525878,34460245,196.1,136.5,140.1,Summer,2963380000.0,0.011628695948545242
79,2005-08-01,Multi State Rail,0.049,64.9852173913043,17.418,60.3400001525878,260874887,196.1,136.5,140.1,Summer,2963380000.0,0.08803288373411443
80,2005-09-01,Intra State Bus,0.05,65.5866666666666,16.927,60.4500007629394,241776153,198.8,137.1,140.3,Fall,2966060000.0,0.0815142488688698
81,2005-09-01,Intra State Ferry,0.05,65.5866666666666,16.927,60.4500007629394,2455324,198.8,137.1,140.3,Fall,2966060000.0,0.0008278065851668544
82,2005-09-01,Intra State Other,0.05,65.5866666666666,16.927,60.4500007629394,3002149,198.80000000000004,137.1,140.3,Fall,2966060000.0,0.0010121673196091785
83,2005-09-01,Intra State Rail,0.05,65.5866666666666,16.927,60.450000762939396,39457795,198.8,137.1,140.3,Fall,2966060000.0,0.01330310074644478
84,2005-09-01,Multi State Bus,0.05,65.5866666666666,16.927,60.4500007629394,207625443,198.8,137.1,140.3,Fall,2966060000.0,0.07000041907446242
85,2005-09-01,Multi State Ferry,0.05,65.5866666666666,16.927,60.45000076293941,2301043,198.8,137.1,140.3,Fall,2966060000.0,0.0007757911168351281
86,2005-09-01,Multi State Other,0.05,65.5866666666666,16.927,60.4500007629394,33295904,198.80000000000004,137.1,140.3,Fall,2966060000.0,0.01122563400605517
87,2005-09-01,Multi State Rail,0.05,65.5866666666666,16.927,60.4500007629394,261709302,198.8,137.1,140.3,Fall,2966060000.0,0.08823466214439357
88,2005-10-01,Intra State Bus,0.05,62.26,15.336,58.70999908447259,245638643,199.1,137.7,140.2,Fall,2968570000.0,0.08274645469030543
89,2005-10-01,Intra State Ferry,0.05,62.26,15.336,58.70999908447261,2224164,199.09999999999997,137.7,140.2,Fall,2968570000.0,0.0007492375116638651
90,2005-10-01,Intra State Other,0.05,62.26,15.336,58.7099990844726,2974791,199.1,137.7,140.2,Fall,2968570000.0,0.0010020956217977005
91,2005-10-01,Intra State Rail,0.05,62.260000000000005,15.335999999999999,58.7099990844726,39919180,199.09999999999997,137.7,140.2,Fall,2968570000.0,0.013447275961153013
92,2005-10-01,Multi State Bus,0.05,62.260000000000005,15.336,58.7099990844726,216251926,199.1,137.7,140.2,Fall,2968570000.0,0.07284717086004372
93,2005-10-01,Multi State Ferry,0.05,62.260000000000005,15.336000000000002,58.7099990844726,2122569,199.1,137.7,140.2,Fall,2968570000.0,0.000715013962951859
94,2005-10-01,Multi State Other,0.05,62.26,15.336,58.7099990844726,33701963,199.1,137.7,140.2,Fall,2968570000.0,0.011352928514402557
95,2005-10-01,Multi State Rail,0.05,62.26,15.336,58.7099990844726,274316155,199.1,137.7,140.2,Fall,2968570000.0,0.09240683393014144
96,2005-11-01,Intra State Bus,0.05,58.3225,16.524,61.1500015258789,232035269,198.1,137.7,140.3,Fall,2970890000.0,0.07810294861135889
97,2005-11-01,Intra State Ferry,0.05,58.3225,16.524,61.1500015258789,2106801,198.09999999999997,137.7,140.3,Fall,2970890000.0,0.00070914810040089
98,2005-11-01,Intra State Other,0.05,58.3225,16.524,61.1500015258789,2886093,198.1,137.7,140.3,Fall,2970890000.0,0.0009714573747260922
99,2005-11-01,Intra State Rail,0.05,58.322500000000005,16.524,61.15000152587889,37773111,198.09999999999997,137.7,140.3,Fall,2970890000.0,0.012714409150119997
100,2005-11-01,Multi State Bus,0.05,58.322500000000005,16.524,61.15000152587889,192860632,198.1,137.7,140.3,Fall,2970890000.0,0.06491678655217796
101,2005-11-01,Multi State Ferry,0.05,58.322500000000005,16.524,61.15000152587889,1775350,198.1,137.7,140.3,Fall,2970890000.0,0.0005975818694061376
102,2005-11-01,Multi State Other,0.05,58.3225,16.524,61.1500015258789,33855174,198.1,137.7,140.3,Fall,2970890000.0,0.011395633631672664
103,2005-11-01,Multi State Rail,0.05,58.3225,16.524,61.1500015258789,269238563,198.1,137.7,140.3,Fall,2970890000.0,0.09062555766117224
104,2005-12-01,Intra State Bus,0.049,59.4119047619047,17.174,59.56000137329101,220158142,198.1,137.5,140.2,Winter,2973110000.0,0.07404978019649458
105,2005-12-01,Intra State Ferry,0.049,59.411904761904694,17.174,59.560001373291,2181367,198.09999999999997,137.5,140.2,Winter,2973110000.0,0.0007336987195226547
106,2005-12-01,Intra State Other,0.049,59.4119047619047,17.174,59.560001373290994,2795891,198.1,137.5,140.2,Winter,2973110000.0,0.0009403927200809926
107,2005-12-01,Intra State Rail,0.049,59.4119047619047,17.174,59.560001373291,37127356,198.09999999999997,137.5,140.2,Winter,2973110000.0,0.012487716902502766
108,2005-12-01,Multi State Bus,0.049,59.4119047619047,17.174,59.560001373291,180404256,198.1,137.5,140.2,Winter,2973110000.0,0.060678634830194644
109,2005-12-01,Multi State Ferry,0.049,59.4119047619047,17.174,59.560001373291,1683192,198.1,137.5,140.2,Winter,2973110000.0,0.0005661384879805994
110,2005-12-01,Multi State Other,0.049,59.4119047619047,17.174,59.560001373290994,33236908,198.1,137.5,140.2,Winter,2973110000.0,0.011179171978164279
111,2005-12-01,Multi State Rail,0.049,59.4119047619047,17.174,59.560001373291,242290673,198.1,137.5,140.2,Winter,2973110000.0,0.08149401569400393
112,2006-01-01,Intra State Bus,0.047,65.485,18.081,64.0500030517578,233979801,199.3,138.0,140.3,Winter,2975260000.0,0.0786417997082608
113,2006-01-01,Intra State Ferry,0.047,65.485,18.081,64.0500030517578,1929351,199.3,138.0,140.3,Winter,2975260000.0,0.0006484646719950526
114,2006-01-01,Intra State Other,0.047,65.485,18.081,64.0500030517578,2918866,199.30000000000004,138.0,140.3,Winter,2975260000.0,0.0009810456901245606
115,2006-01-01,Intra State Rail,0.047,65.485,18.081,64.0500030517578,37736422,199.3,138.0,140.3,Winter,2975260000.0,0.012683403131154925
116,2006-01-01,Multi State Bus,0.047,65.485,18.081,64.0500030517578,197833123,199.3,138.0,140.3,Winter,2975260000.0,0.06649271761123397
117,2006-01-01,Multi State Ferry,0.047,65.485,18.081,64.0500030517578,1722047,199.3,138.0,140.3,Winter,2975260000.0,0.0005787887445130845
118,2006-01-01,Multi State Other,0.047,65.485,18.081,64.0500030517578,32294596,199.30000000000004,138.0,140.3,Winter,2975260000.0,0.010854377768665595
119,2006-01-01,Multi State Rail,0.047,65.485,18.081,64.0500030517578,256970814,199.3,138.0,140.3,Winter,2975260000.0,0.08636919596942788
120,2006-02-01,Intra State Bus,0.048,61.6310526315789,17.071,65.2399978637695,226140754,199.4,138.1,140.4,Winter,2977340000.0,0.0759539568876917
121,2006-02-01,Intra State Ferry,0.048,61.631052631578896,17.071,65.2399978637695,1805254,199.40000000000003,138.1,140.4,Winter,2977340000.0,0.0006063311546548262
122,2006-02-01,Intra State Other,0.048,61.6310526315789,17.071,65.2399978637695,2735566,199.4,138.1,140.4,Winter,2977340000.0,0.0009187953005031337
123,2006-02-01,Intra State Rail,0.048,61.631052631578896,17.071,65.2399978637695,35921047,199.40000000000003,138.1,140.4,Winter,2977340000.0,0.012064811879059832
124,2006-02-01,Multi State Bus,0.048,61.6310526315789,17.071,65.2399978637695,182342608,199.4,138.1,140.4,Winter,2977340000.0,0.061243461613386445
125,2006-02-01,Multi State Ferry,0.048,61.6310526315789,17.071,65.2399978637695,1557485,199.4,138.1,140.4,Winter,2977340000.0,0.0005231129128685336
126,2006-02-01,Multi State Other,0.048,61.6310526315789,17.071,65.2399978637695,30213835,199.4,138.1,140.4,Winter,2977340000.0,0.01014792902389381
127,2006-02-01,Multi State Rail,0.048,61.6310526315789,17.071,65.2399978637695,239459450,199.4,138.1,140.4,Winter,2977340000.0,0.08042731095541658
128,2006-03-01,Intra State Bus,0.047,62.68521739130429,16.96,67.9199981689453,250968642,199.7,137.9,140.8,Spring,2979500000.0,0.08423179795267663
129,2006-03-01,Intra State Ferry,0.047,62.6852173913043,16.96,67.9199981689453,2125892,199.7,137.9,140.8,Spring,2979500000.0,0.0007135062930021816
130,2006-03-01,Intra State Other,0.047,62.6852173913043,16.96,67.9199981689453,3201383,199.69999999999996,137.9,140.8,Spring,2979500000.0,0.0010744698774962241
131,2006-03-01,Intra State Rail,0.047,62.6852173913043,16.96,67.9199981689453,41438054,199.7,137.9,140.8,Spring,2979500000.0,0.01390772075851653
132,2006-03-01,Multi State Bus,0.047,62.68521739130429,16.96,67.9199981689453,229638005,199.7,137.9,140.8,Spring,2979500000.0,0.07707266487665716
133,2006-03-01,Multi State Ferry,0.047,62.6852173913043,16.96,67.9199981689453,1895244,199.7,137.9,140.8,Spring,2979500000.0,0.0006360946467528108
134,2006-03-01,Multi State Other,0.047,62.6852173913043,16.96,67.9199981689453,33901117,199.69999999999996,137.9,140.8,Spring,2979500000.0,0.011378122839402585
135,2006-03-01,Multi State Rail,0.047,62.6852173913043,16.96,67.9199981689453,280700208,199.7,137.9,140.8,Spring,2979500000.0,0.0942105078033227
136,2006-04-01,Intra State Bus,0.047,69.4436842105263,17.127,65.6100006103515,230375565,200.7,137.9,141.0,Spring,2981700000.0,0.07726316027769393
137,2006-04-01,Intra State Ferry,0.047,69.4436842105263,17.127,65.6100006103515,2214744,200.7,137.9,141.0,Spring,2981700000.0,0.0007427789516047893
138,2006-04-01,Intra State Other,0.047,69.4436842105263,17.127,65.6100006103515,2974176,200.69999999999996,137.9,141.0,Spring,2981700000.0,0.0009974766073045577
139,2006-04-01,Intra State Rail,0.047,69.4436842105263,17.127,65.6100006103515,38088924,200.7,137.9,141.0,Spring,2981700000.0,0.012774230807928362
140,2006-04-01,Multi State Bus,0.047,69.4436842105263,17.127,65.6100006103515,192817900,200.7,137.9,141.0,Spring,2981700000.0,0.06466710265955664
141,2006-04-01,Multi State Ferry,0.047,69.4436842105263,17.127,65.6100006103515,1870175,200.7,137.9,141.0,Spring,2981700000.0,0.0006272176946037495
142,2006-04-01,Multi State Other,0.047,69.4436842105263,17.127,65.6100006103515,31885975,200.69999999999996,137.9,141.0,Spring,2981700000.0,0.010693891068853338
143,2006-04-01,Multi State Rail,0.047,69.4436842105263,17.127,65.6100006103515,259248474,200.7,137.9,141.0,Spring,2981700000.0,0.08694653184424993
144,2006-05-01,Intra State Bus,0.046,70.8440909090909,16.729,63.8400001525878,244366540,201.3,137.7,141.1,Spring,2984010000.0,0.08189199768097292
145,2006-05-01,Intra State Ferry,0.046,70.8440909090909,16.729,63.84000015258779,2395572,201.3,137.7,141.1,Spring,2984010000.0,0.0008028029396684327
146,2006-05-01,Intra State Other,0.046,70.8440909090909,16.729,63.8400001525878,3328131,201.30000000000004,137.7,141.1,Spring,2984010000.0,0.0011153216644716338
147,2006-05-01,Intra State Rail,0.046,70.8440909090909,16.729,63.84000015258779,41444821,201.3,137.7,141.1,Spring,2984010000.0,0.013888968535628233
148,2006-05-01,Multi State Bus,0.046,70.8440909090909,16.729,63.8400001525878,210590460,201.3,137.7,141.1,Spring,2984010000.0,0.07057297395115968
149,2006-05-01,Multi State Ferry,0.046,70.8440909090909,16.729,63.8400001525878,2175405,201.3,137.7,141.1,Spring,2984010000.0,0.0007290206802256024
150,2006-05-01,Multi State Other,0.046,70.8440909090909,16.729,63.8400001525878,34230982,201.30000000000004,137.7,141.1,Spring,2984010000.0,0.01147147026987175
151,2006-05-01,Multi State Rail,0.046,70.8440909090909,16.729,63.8400001525878,283639316,201.3,137.7,141.1,Spring,2984010000.0,0.09505307153796401
152,2006-06-01,Intra State Bus,0.046,70.9509090909091,16.9,66.3000030517578,233622581,201.8,137.7,141.0,Summer,2986530000.0,0.07822542582863724
153,2006-06-01,Intra State Ferry,0.046,70.9509090909091,16.9,66.3000030517578,2643467,201.8,137.7,141.0,Summer,2986530000.0,0.0008851298999172953
154,2006-06-01,Intra State Other,0.046,70.9509090909091,16.9,66.3000030517578,3361198,201.80000000000004,137.7,141.0,Summer,2986530000.0,0.0011254526155772752
155,2006-06-01,Intra State Rail,0.046,70.9509090909091,16.9,66.3000030517578,41114601,201.8,137.7,141.0,Summer,2986530000.0,0.01376667939046318
156,2006-06-01,Multi State Bus,0.046,70.9509090909091,16.9,66.3000030517578,212859164,201.8,137.7,141.0,Summer,2986530000.0,0.07127307075435371
157,2006-06-01,Multi State Ferry,0.046,70.9509090909091,16.9,66.3000030517578,2017391,201.8,137.7,141.0,Summer,2986530000.0,0.0006754966466099453
158,2006-06-01,Multi State Other,0.046,70.9509090909091,16.9,66.3000030517578,34115697,201.80000000000004,137.7,141.0,Summer,2986530000.0,0.011423189119144962
159,2006-06-01,Multi State Rail,0.046,70.9509090909091,16.9,66.3000030517578,282235799,201.8,137.7,141.0,Summer,2986530000.0,0.09450291776744249
160,2006-07-01,Intra State Bus,0.047,74.4110526315789,17.662,68.8799972534179,224399010,202.9,137.8,140.7,Summer,2989100000.0,0.07507243317386504
161,2006-07-01,Intra State Ferry,0.047,74.4110526315789,17.662,68.8799972534179,3113980,202.90000000000003,137.8,140.7,Summer,2989100000.0,0.0010417784617443378
162,2006-07-01,Intra State Other,0.047,74.4110526315789,17.662,68.8799972534179,3145578,202.9,137.8,140.7,Summer,2989100000.0,0.0010523495366498276
163,2006-07-01,Intra State Rail,0.047,74.4110526315789,17.662,68.8799972534179,40043729,202.90000000000003,137.8,140.7,Summer,2989100000.0,0.013396583921581747
164,2006-07-01,Multi State Bus,0.047,74.4110526315789,17.662,68.8799972534179,190197154,202.9,137.8,140.7,Summer,2989100000.0,0.06363024120972868
165,2006-07-01,Multi State Ferry,0.047,74.4110526315789,17.662,68.8799972534179,2126131,202.9,137.8,140.7,Summer,2989100000.0,0.0007112947040915326
166,2006-07-01,Multi State Other,0.047,74.4110526315789,17.662,68.8799972534179,33262945,202.9,137.8,140.7,Summer,2989100000.0,0.01112808035863638
167,2006-07-01,Multi State Rail,0.047,74.4110526315789,17.662,68.8799972534179,260578408,202.9,137.8,140.7,Summer,2989100000.0,0.08717620956140644
168,2006-08-01,Intra State Bus,0.047,73.0430434782608,16.458,71.2799987792968,245139545,203.8,137.6,140.4,Summer,2991780000.0,0.08193769093984184
169,2006-08-01,Intra State Ferry,0.047,73.0430434782608,16.458,71.2799987792968,3160778,203.8,137.6,140.4,Summer,2991780000.0,0.0010564874422584547
170,2006-08-01,Intra State Other,0.047,73.0430434782608,16.458,71.2799987792968,3526195,203.80000000000004,137.6,140.4,Summer,2991780000.0,0.0011786277734325385
171,2006-08-01,Intra State Rail,0.047,73.0430434782608,16.458,71.2799987792968,42840599,203.8,137.6,140.4,Summer,2991780000.0,0.014319434918342927
172,2006-08-01,Multi State Bus,0.047,73.0430434782608,16.458,71.2799987792968,197932650,203.8,137.6,140.4,Summer,2991780000.0,0.06615882518099593
173,2006-08-01,Multi State Ferry,0.047,73.0430434782608,16.458,71.2799987792968,2116313,203.8,137.6,140.4,Summer,2991780000.0,0.0007073758765684643
174,2006-08-01,Multi State Other,0.047,73.0430434782608,16.458,71.2799987792968,35103636,203.80000000000004,137.6,140.4,Summer,2991780000.0,0.011733361410264124
175,2006-08-01,Multi State Rail,0.047,73.0430434782608,16.458,71.2799987792968,273962301,203.8,137.6,140.4,Summer,2991780000.0,0.0915716733850751
176,2006-09-01,Intra State Bus,0.045,63.798,16.974,72.0,246462333,202.8,137.6,139.9,Fall,2994520000.0,0.08230445380227883
